usda_id,symbol,scientific_name,common_name,family,drought_tolerance,moisture_use,shade_tolerance,salinity_tolerance,anaerobic_tolerance,fire_tolerance,ph_minimum,ph_maximum,precipitation_minimum,precipitation_maximum,temperature_minimum_degf,frost_free_days_minimum,toxicity,active_growth_period,adapted_to_coarse_textured_soils,adapted_to_fine_textured_soils,adapted_to_medium_textured_soils,after_harvest_regrowth_rate,berry_nut_seed_product,bloat,bloom_period,c:n_ratio,caco3_tolerance,christmas_tree_product,cold_stratification_required,commercial_availability,coppice_potential,fall_conspicuous,fertility_requirement,fire_resistant,flower_color,flower_conspicuous,fodder_product,foliage_color,foliage_porosity_summer,foliage_porosity_winter,foliage_texture,fruit_seed_abundance,fruit_seed_color,fruit_seed_conspicuous,fruit_seed_period_begin,fruit_seed_period_end,fruit_seed_persistence,fuelwood_product,growth_form,growth_rate,hedge_tolerance,height_at_20_years_maximum_feet,height_mature_feet,known_allelopath,leaf_retention,lifespan,low_growing_grass,lumber_product,naval_store_product,nitrogen_fixation,nursery_stock_product,palatable_browse_animal,palatable_graze_animal,palatable_human,planting_density_per_acre_maximum,planting_density_per_acre_minimum,post_product,propagated_by_bare_root,propagated_by_bulb,propagated_by_container,propagated_by_corm,propagated_by_cuttings,propagated_by_seed,propagated_by_sod,propagated_by_sprigs,propagated_by_tubers,protein_potential,pulpwood_product,resprout_ability,root_depth_minimum_inches,seed_per_pound,seed_spread_rate,seedling_vigor,shape_and_orientation,small_grain,vegetative_spread_rate,veneer_product
70401,QUNI,Quercus nigra,water oak,Fagaceae,Low,High,High,None,Medium,High,4.8,7.3,35,70,-20,190,None,Spring and Summer,No,Yes,Yes,,No,None,Mid Spring,High,None,No,Yes,Routinely Available,No,Yes,Medium,No,Yellow,No,No,Green,Dense,Porous,Medium,Medium,Brown,Yes,Summer,Summer,No,High,Single Stem,Rapid,None,30,90.0,No,No,Moderate,No,Yes,No,None,Yes,Low,,No,800,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,40,395,Moderate,High,Erect,No,None,Yes
70420,QUPA5,Quercus pagoda,cherrybark oak,Fagaceae,Low,Medium,High,None,None,Low,4.5,6.0,40,70,-7,210,None,Spring and Summer,No,Yes,Yes,,No,None,Mid Spring,High,None,No,Yes,Routinely Available,No,Yes,High,No,Yellow,No,No,Green,Dense,Porous,Medium,High,Brown,Yes,Summer,Fall,No,High,Single Stem,Moderate,None,60,120.0,No,No,Moderate,No,Yes,Yes,None,Yes,Medium,,No,800,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,Yes,Yes,36,580,Slow,Medium,Erect,No,None,Yes
70432,QUPH,Quercus phellos,willow oak,Fagaceae,None,High,High,None,Low,Low,4.5,6.5,40,70,-23,180,None,Spring and Summer,No,Yes,Yes,,No,None,Mid Spring,High,None,No,Yes,Routinely Available,No,Yes,Medium,No,Yellow,No,No,Green,Dense,Porous,Fine,High,Brown,Yes,Summer,Fall,No,High,Single Stem,Rapid,None,60,100.0,No,No,Long,No,Yes,No,None,Yes,High,,No,800,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,Yes,Yes,12,462,Slow,Medium,Erect,No,None,No
70439,QUPU80,Quercus pumila,running oak,Fagaceae,High,Low,High,None,Low,Low,4.6,6.0,36,56,12,220,None,Spring and Summer,Yes,No,Yes,,No,None,Spring,High,Low,No,Yes,No Known Source,No,Yes,Low,No,Yellow,No,No,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Fall,No,,Single Crown,Slow,None,1,3.0,No,No,Long,No,No,No,None,No,High,Low,No,1200,700,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,20,,Slow,Medium,Decumbent,No,None,No
70468,QUSH,Quercus shumardii,Shumard's oak,Fagaceae,High,Medium,High,None,Low,Low,5.0,7.6,25,70,-22,120,None,Spring and Summer,Yes,No,Yes,,No,None,Early Spring,High,Low,No,Yes,Routinely Available,No,Yes,Medium,No,Yellow,No,No,Green,Dense,Porous,Medium,Medium,Brown,Yes,Spring,Fall,No,High,Single Stem,Moderate,Low,35,100.0,No,No,Long,No,Yes,Yes,None,No,Low,Low,No,800,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,No,40,100,Slow,Medium,Erect,No,None,Yes
70448,QURU,Quercus rubra,northern red oak,Fagaceae,Low,Medium,Medium,Medium,None,High,4.3,7.3,30,80,-35,100,None,Spring and Summer,Yes,Yes,Yes,,No,None,Mid Spring,High,Low,No,Yes,Routinely Available,Yes,Yes,Low,No,Yellow,No,No,Green,Dense,Porous,Medium,Medium,Brown,Yes,Summer,Fall,No,High,Single Stem,Moderate,None,36,81.0,No,No,Long,No,Yes,Yes,None,Yes,Medium,,No,800,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,36,125,Slow,Medium,Erect,No,None,Yes
70517,QUVA,Quercus vacciniifolia,huckleberry oak,Fagaceae,Medium,Low,Low,None,None,High,5.0,7.0,20,60,-28,140,None,Spring and Summer,Yes,No,Yes,,No,None,Early Spring,High,None,No,No,Contracting Only,No,No,Low,No,Yellow,No,No,Green,Moderate,Porous,Medium,Medium,Brown,Yes,Spring,Fall,No,,Thicket Forming,Slow,None,1,1.3,No,Yes,Long,No,No,No,None,No,Medium,Low,No,1700,1200,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,18,1030,Slow,Low,Semi-Erect,No,Moderate,No
70488,QUST,Quercus stellata,post oak,Fagaceae,High,Medium,High,None,Low,Medium,4.8,6.5,22,80,-33,165,Moderate,Spring and Summer,Yes,No,Yes,,No,None,Early Spring,High,Medium,No,No,Routinely Available,Yes,Yes,Medium,No,Yellow,No,No,Green,Dense,Porous,Coarse,Medium,Brown,No,Summer,Fall,No,High,Single Stem,Slow,None,25,60.0,No,No,Long,No,Yes,No,None,No,Low,Low,No,800,300,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Yes,Yes,36,380,Slow,Medium,Erect,No,None,Yes
70526,QUVI,Quercus virginiana,live oak,Fagaceae,Medium,Medium,Medium,Low,Medium,Low,4.5,7.3,32,70,7,240,None,Spring and Summer,Yes,Yes,Yes,,No,None,Early Spring,High,None,No,No,Routinely Available,Yes,No,Low,No,Yellow,No,No,Green,Moderate,Porous,Medium,,Brown,Yes,Spring,Fall,No,High,Single Stem,Rapid,Medium,25,50.0,No,Yes,Long,No,Yes,No,None,Yes,Low,,No,1200,300,No,Yes,No,Yes,No,Yes,Yes,No,No,No,,Yes,Yes,40,352,Slow,Low,Rounded,No,None,No
70523,QUVE,Quercus velutina,black oak,Fagaceae,Low,Medium,Medium,None,Low,Medium,4.5,6.5,30,80,-30,140,None,Spring and Summer,Yes,Yes,Yes,,No,None,Early Spring,High,Low,No,Yes,Routinely Available,Yes,Yes,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,High,Brown,Yes,Spring,Fall,No,High,Single Stem,Moderate,None,25,80.0,No,No,Moderate,No,Yes,No,None,No,Medium,,No,1200,300,No,Yes,No,Yes,No,No,Yes,No,No,No,Medium,No,Yes,40,245,Slow,Medium,Erect,No,None,Yes
70501,QUTE,Quercus texana,Nuttall oak,Fagaceae,None,Medium,High,None,Medium,None,4.5,5.5,40,65,-18,110,None,Spring and Summer,No,Yes,No,,No,None,Early Spring,High,None,No,Yes,Routinely Available,No,Yes,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,High,Brown,Yes,Spring,Fall,No,High,Single Stem,Rapid,None,40,110.0,No,No,Long,No,Yes,Yes,None,No,Medium,,No,1200,300,No,Yes,No,Yes,No,No,Yes,No,No,No,High,No,No,40,95,Slow,High,Erect,No,None,Yes
73227,RAAL,Ranunculus alismifolius,plantainleaf buttercup,Ranunculaceae,Low,High,Medium,None,Medium,Medium,6.0,7.5,10,30,-33,85,Moderate,Spring and Summer,Yes,No,Yes,Slow,No,None,Mid Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Single Crown,Moderate,None,,2.0,No,No,Long,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,9,25000,Slow,Medium,Erect,No,None,No
73297,RAES,Ranunculus eschscholtzii,Eschscholtz's buttercup,Ranunculaceae,Low,Medium,High,None,Low,Medium,6.2,8.0,12,20,-33,90,Moderate,Spring and Summer,Yes,No,Yes,Slow,No,None,Early Summer,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Moderate,Medium,Medium,Brown,No,Summer,Summer,No,,Single Crown,Moderate,None,,1.0,No,No,Short,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,9,25000,Slow,Medium,Semi-Erect,No,None,No
73287,RACY,Ranunculus cymbalaria,alkali buttercup,Ranunculaceae,Low,High,Low,Medium,Medium,Medium,6.5,8.0,12,48,-38,90,None,Spring and Summer,No,Yes,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Single Crown,Moderate,None,,1.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,9,25000,Slow,Medium,Semi-Erect,No,None,No
39375,RACO3,Ratibida columnifera,upright prairie coneflower,Asteraceae,Medium,Medium,High,Low,None,High,5.9,7.0,16,40,-43,90,None,Summer,Yes,Yes,Yes,Slow,No,None,Mid Summer,Medium,Low,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,Yes,Green,Porous,Porous,Medium,Medium,Brown,Yes,Summer,Fall,Yes,,Single Crown,Moderate,None,,3.1,No,No,Moderate,No,No,No,None,Yes,Medium,Medium,No,4800,2700,No,No,No,Yes,No,No,Yes,No,No,No,Medium,No,No,14,737104,Slow,Medium,Erect,No,None,No
73194,RAAB,Ranunculus abortivus,littleleaf buttercup,Ranunculaceae,Low,Medium,Low,None,None,None,5.0,7.5,16,58,-43,110,None,Spring and Summer,No,Yes,Yes,Slow,No,None,Spring,,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,No,Green,Porous,Porous,Medium,Low,Black,No,Summer,Summer,No,,Multiple Stem,Moderate,None,,2.8,No,No,Short,No,No,No,None,No,Low,Low,No,43560,10912,No,Yes,No,No,No,No,Yes,No,No,No,,No,No,4,25000,Slow,Medium,Erect,No,None,No
73316,RAFL2,Ranunculus flammula,greater creeping spearwort,Ranunculaceae,Low,High,Low,None,Medium,Low,6.0,7.5,12,24,-33,100,None,Summer,No,Yes,Yes,,No,None,Mid Summer,Medium,Low,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Summer,No,,Stoloniferous,Moderate,None,,1.5,No,No,Short,No,No,No,None,No,,,No,4800,2700,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,10,25000,Slow,Low,Decumbent,No,None,No
73366,RAHI,Ranunculus hispidus,bristly buttercup,Ranunculaceae,Low,Medium,Low,None,None,Medium,4.5,8.0,34,68,-33,130,None,Spring,No,Yes,Yes,Slow,No,None,Early Spring,,Medium,No,No,Routinely Available,No,No,High,No,Yellow,Yes,No,Gray-Green,Moderate,Porous,Medium,Medium,Yellow,No,Summer,Summer,No,,Single Stem,Rapid,None,,2.5,No,No,Moderate,No,No,No,None,No,Medium,Medium,No,43560,10912,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,4,25000,Slow,Medium,Erect,No,None,No
73391,RAHY2,Ranunculus hyperboreus,high northern buttercup,Ranunculaceae,Low,,High,Low,Low,,5.0,7.0,10,50,-62,120,Moderate,Spring,No,No,No,Moderate,No,None,Summer,Medium,,No,Yes,,No,No,Medium,No,Yellow,No,No,Dark Green,Moderate,Porous,Medium,,,No,Summer,Summer,No,,Stoloniferous,,None,,1.0,No,No,Short,No,No,No,None,No,,,No,20000,5120,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,12,680400,Moderate,High,Prostrate,No,,No
73417,RALA2,Ranunculus laxicaulis,Mississippi buttercup,Ranunculaceae,Low,High,Medium,None,Medium,Medium,6.0,7.5,35,55,-8,180,Moderate,Spring and Summer,No,No,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,Yes,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Fine,High,Yellow,No,Spring,Summer,No,,Single Crown,Slow,None,,1.2,No,No,Short,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,6,25000,Slow,Medium,Decumbent,No,None,No
73330,RAGL,Ranunculus glaberrimus,sagebrush buttercup,Ranunculaceae,Low,High,High,None,Medium,Medium,6.0,7.5,35,55,-43,180,Moderate,Spring and Summer,No,No,Yes,Slow,No,None,Mid Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Single Crown,Moderate,None,,0.5,No,No,Short,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,6,25000,Slow,Medium,Decumbent,No,None,No
73426,RALO2,Ranunculus longirostris,longbeak buttercup,Ranunculaceae,Low,High,Low,None,Medium,Low,5.0,8.0,12,55,-28,110,None,Spring and Summer,No,Yes,Yes,,No,None,Late Spring,Medium,High,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Medium,Low,Brown,No,Spring,Summer,No,,Single Crown,Moderate,None,,1.0,No,No,Short,No,No,No,None,No,,,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,10,25000,Slow,Low,Semi-Erect,No,Moderate,No
73502,RAPE2,Ranunculus pensylvanicus,Pennsylvania buttercup,Ranunculaceae,Low,High,Low,None,None,Medium,5.0,7.5,10,50,-28,120,None,Spring and Summer,No,Yes,Yes,Slow,No,None,Mid Summer,,Medium,No,No,Routinely Available,No,No,High,No,Yellow,Yes,No,Green,Moderate,Porous,Medium,Medium,Black,No,Summer,Summer,No,,Single Stem,Moderate,None,,3.9,No,No,Short,No,No,No,None,No,Medium,Medium,No,10912,3450,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,4,25000,Slow,Medium,Erect,No,None,No
73442,RAMA2,Ranunculus macounii,Macoun's buttercup,Ranunculaceae,Low,,High,None,Medium,Low,5.0,8.0,10,276,-62,120,Moderate,Spring,No,No,No,Moderate,No,None,Early Summer,Medium,,No,Yes,,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,,,No,,,No,,Stoloniferous,Moderate,None,,1.0,No,No,Short,No,No,No,None,No,Low,Low,No,20000,5120,No,No,No,No,No,Yes,Yes,No,Yes,No,,No,No,12,680400,Moderate,High,Erect,No,Moderate,No
43416,RANI2,Rauvolfia nitida,palo amargo,Apocynaceae,,,Low,,,,6.0,8.5,40,60,40,365,Slight,Year Round,No,Yes,Yes,,No,None,Summer,,Medium,No,No,,Yes,No,Medium,No,White,No,No,Yellow-Green,Moderate,Moderate,Coarse,,Red,No,Summer,Fall,Yes,Low,Single Crown,,Low,35,23.0,No,No,,No,Yes,No,None,No,,,No,640,320,Yes,No,No,No,No,No,Yes,No,No,No,,No,No,36,,,,Rounded,No,,No
39388,RAPI,Ratibida pinnata,pinnate prairie coneflower,Asteraceae,Medium,Medium,High,None,None,High,5.6,6.8,18,60,-38,100,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Late Spring,Medium,Low,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,Yes,Green,Porous,Porous,Medium,Medium,Brown,Yes,Summer,Fall,Yes,,Single Crown,Moderate,None,,4.0,No,No,Moderate,No,No,No,None,Yes,Medium,Medium,No,4800,4800,No,No,No,Yes,No,No,Yes,No,No,No,Low,No,No,14,427500,Slow,Medium,Erect,No,None,No
87319,RHAL,Rhamnus alnifolia,alderleaf buckthorn,Rhamnaceae,Low,High,Low,None,High,Low,4.0,8.0,10,50,-33,100,None,Spring,No,Yes,Yes,,No,None,Late Spring,,High,No,No,Routinely Available,No,No,Medium,No,Green,No,No,Green,Moderate,Porous,Coarse,Medium,,No,Summer,Summer,No,,Single Stem,Moderate,Medium,2,3.0,No,No,Moderate,No,No,No,None,No,High,Medium,No,3450,1746,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,12,65500,Slow,Low,Erect,No,None,No
73542,RASC3,Ranunculus sceleratus,cursed buttercup,Ranunculaceae,None,High,Low,Low,High,Low,4.8,8.4,8,55,52,90,None,Spring and Summer,Yes,Yes,Yes,,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Single Crown,Rapid,None,,2.0,No,No,Short,No,No,No,None,No,,,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,6,25000,Moderate,Medium,Erect,No,None,No
65313,RHAL2,Rhododendron albiflorum,Cascade azalea,Ericaceae,None,High,Medium,None,None,Medium,4.5,6.5,59,100,7,200,Severe,Spring and Summer,Yes,No,Yes,,No,None,Late Summer,High,None,No,No,Contracting Only,No,No,Medium,No,White,Yes,No,Green,Dense,Porous,Coarse,High,Black,Yes,Summer,Fall,No,,Multiple Stem,Moderate,High,6,6.0,No,No,Moderate,No,No,No,None,Yes,Low,Low,No,1200,600,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,12,2000000,Rapid,Medium,Erect,No,None,No
73528,RARE3,Ranunculus repens,creeping buttercup,Ranunculaceae,Low,Medium,Low,None,Low,,5.6,7.2,19,69,-28,120,Moderate,Spring and Summer,No,Yes,Yes,Slow,No,None,Mid Spring,Medium,Low,No,No,Routinely Available,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Fall,No,,Stoloniferous,Rapid,Medium,,2.0,No,No,Short,No,No,No,None,Yes,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,6,28000,Rapid,High,Prostrate,No,Slow,No
39391,RATA,Ratibida tagetes,green prairie coneflower,Asteraceae,High,Low,High,Low,None,None,7.0,8.5,9,35,-28,160,Slight,Spring and Summer,Yes,No,Yes,,No,None,Late Summer,Medium,High,No,No,No Known Source,No,No,Low,No,Yellow,Yes,No,Green,Porous,Porous,Fine,High,Black,No,Summer,Summer,No,,Single Stem,Rapid,Low,,1.0,No,No,Short,No,No,No,None,Yes,Low,Low,No,40000,1000,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,6,1000000,Rapid,High,Erect,No,,No
65336,RHCA6,Rhododendron canadense,rhodora,Ericaceae,Low,High,Low,None,None,Medium,4.0,5.3,35,50,-23,120,Slight,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,None,No,Yes,Routinely Available,No,Yes,Low,Yes,Purple,Yes,No,Dark Green,Dense,Dense,Coarse,Low,Brown,No,Spring,Summer,No,,Multiple Stem,Moderate,Medium,12,18.0,Yes,Yes,Long,No,No,No,None,Yes,Low,Low,No,2700,300,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,16,5000000,Slow,Low,Semi-Erect,No,Slow,No
65339,RHCA7,Rhododendron canescens,mountain azalea,Ericaceae,Low,Medium,Low,None,Medium,Low,4.3,5.8,32,50,-13,200,Slight,Spring and Summer,No,Yes,Yes,,No,None,Spring,High,None,No,Yes,Routinely Available,No,No,Low,No,Purple,Yes,No,Green,Dense,Moderate,Coarse,Medium,Brown,No,Summer,Summer,No,,Multiple Stem,Slow,Low,13,14.0,No,No,Long,No,No,No,None,Yes,Low,Low,No,4800,1200,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,No,14,5000000,Slow,Low,Erect,No,None,No
92941,RHARS,Rhus aromatica var. serotina,fragrant sumac,Anacardiaceae,High,Low,High,Low,None,,5.0,8.0,16,55,-13,170,None,Spring and Summer,Yes,Yes,Yes,,No,None,Mid Spring,High,Medium,No,Yes,Routinely Available,Yes,Yes,Low,No,Yellow,No,No,Green,Moderate,Porous,Coarse,Medium,Red,Yes,Summer,Fall,Yes,,Multiple Stem,Slow,Medium,5,5.0,No,No,Long,No,No,No,None,Yes,Low,Low,No,2700,700,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,24,49000,Slow,Low,Rounded,No,None,No
65320,RHAR3,Rhododendron arborescens,smooth azalea,Ericaceae,Low,Medium,Low,None,Medium,Medium,4.2,5.7,36,55,-13,185,None,Spring and Summer,Yes,No,Yes,,No,None,Late Spring,High,None,No,Yes,Routinely Available,Yes,Yes,Low,No,White,Yes,No,Dark Green,Dense,Moderate,Medium,Low,Brown,No,Summer,Summer,Yes,,Multiple Stem,Moderate,Medium,18,18.0,No,No,Long,No,No,No,None,Yes,Medium,,No,700,300,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,12,528000,Slow,Low,Semi-Erect,No,None,No
65323,RHAT,Rhododendron atlanticum,dwarf azalea,Ericaceae,Medium,High,Low,None,Low,Medium,4.2,5.7,36,55,7,220,None,Spring and Summer,Yes,No,No,,No,None,Early Spring,High,None,No,Yes,Contracting Only,Yes,Yes,Low,No,Purple,Yes,No,Dark Green,Dense,Moderate,Medium,Low,Brown,No,Spring,Summer,Yes,,Colonizing,Moderate,Low,2,2.3,No,No,Long,No,No,No,None,Yes,Medium,,No,4800,2700,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,12,2500000,Slow,Low,Decumbent,No,Moderate,No
65362,RHLA2,Rhododendron lapponicum,Lapland rosebay,Ericaceae,,,Low,,,Medium,4.4,6.1,10,50,-62,60,Severe,Spring,Yes,No,No,,No,None,Late Spring,,,No,Yes,,No,No,Medium,No,Purple,Yes,No,Green,,,Coarse,,Yellow,No,,,Yes,,,Moderate,Low,4,3.0,No,Yes,Short,No,No,No,None,No,Low,Low,No,1280,640,No,No,No,No,Yes,Yes,Yes,No,Yes,No,,No,Yes,24,,,,Prostrate,No,Moderate,No
87324,RHCR,Rhamnus crocea,redberry buckthorn,Rhamnaceae,High,Low,High,None,None,None,6.5,8.5,12,25,22,280,None,"Spring, Summer, Fall",Yes,No,Yes,,Yes,None,Early Spring,High,High,No,Yes,Contracting Only,Yes,No,Low,No,White,Yes,No,Dark Green,Dense,Dense,Medium,Medium,Red,Yes,Spring,Fall,Yes,,Multiple Stem,Slow,Medium,5,5.0,No,Yes,Moderate,No,No,No,None,Yes,Medium,Medium,Yes,2700,1200,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,16,70000,Slow,Medium,Vase,No,None,No
92963,RHGL,Rhus glabra,smooth sumac,Anacardiaceae,Medium,Low,High,Medium,Low,High,5.3,7.5,30,60,-33,135,None,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,Low,No,No,Routinely Available,Yes,Yes,Low,No,Yellow,No,No,Green,Dense,Porous,Coarse,High,Brown,Yes,Summer,Fall,Yes,,Rhizomatous,Moderate,Low,12,12.0,No,No,Short,No,No,No,None,No,Low,Low,No,1200,300,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,24,59775,Slow,High,Erect,No,Moderate,No
19440,RHCO2,Rhynchospora corniculata,shortbristle horned beaksedge,Cyperaceae,Medium,Medium,High,None,High,Medium,5.1,7.4,30,50,-13,170,None,Summer,Yes,Yes,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Green,No,No,Yellow-Green,Dense,Porous,Coarse,Medium,Yellow,Yes,Summer,Fall,Yes,,Single Crown,Rapid,None,,6.6,No,No,Moderate,No,No,No,None,No,,Low,No,4800,2700,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,16,825000,Moderate,High,Erect,No,None,No
92952,RHCO,Rhus copallinum,winged sumac,Anacardiaceae,Medium,Low,High,None,Medium,High,5.3,7.5,28,60,-28,140,None,Spring and Summer,Yes,Yes,Yes,,No,None,Mid Spring,High,Low,No,No,Routinely Available,No,Yes,Low,No,Yellow,No,No,Green,Dense,Porous,Coarse,High,Brown,Yes,Summer,Fall,Yes,,Rhizomatous,Moderate,Low,8,8.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,2700,700,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,14,57000,Slow,High,Erect,No,Rapid,No
65367,RHMA3,Rhododendron macrophyllum,Pacific rhododendron,Ericaceae,None,High,Medium,None,None,Medium,5.5,7.0,55,125,7,270,Moderate,Spring and Summer,No,Yes,Yes,,No,None,Spring,High,None,No,No,Routinely Available,No,No,Medium,No,Purple,Yes,No,Dark Green,Dense,Dense,Coarse,High,Black,Yes,Summer,Fall,No,,Multiple Stem,Moderate,High,10,15.0,No,Yes,Moderate,No,No,No,None,Yes,Low,Low,No,1200,600,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,No,12,2500000,Rapid,Medium,Erect,No,None,No
92975,RHMI3,Rhus microphylla,littleleaf sumac,Anacardiaceae,High,Low,High,Low,None,High,7.0,8.5,8,26,-13,150,None,Spring and Summer,Yes,No,Yes,,No,None,Spring,High,High,No,No,Routinely Available,Yes,Yes,Low,No,White,No,No,Green,Moderate,Moderate,Fine,Medium,Red,Yes,Summer,Fall,Yes,,Multiple Stem,Moderate,High,10,10.0,No,No,Moderate,No,No,No,None,Yes,Medium,Medium,Yes,70,10,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,No,12,18000,Slow,Medium,Rounded,No,None,No
92976,RHOV,Rhus ovata,sugar sumac,Anacardiaceae,High,Low,High,None,None,Medium,6.0,7.5,12,30,7,200,None,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,Medium,No,No,Contracting Only,Yes,Yes,Low,No,White,No,No,Green,Dense,Dense,Coarse,Medium,Red,Yes,Spring,Summer,Yes,,Multiple Stem,Moderate,High,12,12.0,No,Yes,Long,No,No,No,None,Yes,,,No,2700,700,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,18,22350,Slow,Medium,Semi-Erect,No,None,No
65369,RHMA4,Rhododendron maximum,great laurel,Ericaceae,High,Medium,Low,None,Low,Medium,4.0,5.5,36,60,-13,150,Moderate,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,None,No,No,Routinely Available,No,Yes,Low,Yes,Red,Yes,No,Dark Green,Dense,Dense,Coarse,Low,Brown,No,Spring,Summer,No,,Multiple Stem,Slow,Medium,15,25.0,Yes,Yes,Long,No,No,No,None,Yes,,,No,680,170,No,Yes,No,Yes,No,Yes,Yes,No,No,No,,No,Yes,18,5000000,Slow,Low,Semi-Erect,No,None,No
65374,RHOC,Rhododendron occidentale,western azalea,Ericaceae,None,High,Medium,None,None,Medium,4.5,6.5,55,125,13,270,Moderate,Spring and Summer,Yes,No,Yes,,No,None,Late Spring,High,None,No,No,Contracting Only,No,Yes,Medium,No,White,Yes,No,Green,Dense,Porous,Coarse,High,Black,Yes,Summer,Fall,No,,Multiple Stem,Moderate,High,2,10.0,No,No,Moderate,No,No,No,None,Yes,Low,Low,No,1200,600,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,12,4000000,Rapid,Medium,Erect,No,None,No
